frame,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
310,34.33,10.24,32.72,6.88,174.28,170.49,39.63,48.82,99.52,82.61
311,34.21,10.26,32.73,6.71,174.52,170.4,39.66,48.99,99.62,82.54
312,32.8,9.68,32.85,6.7,174.94,170.18,39.76,49.1,99.88,82.44
313,31.61,9.02,33.05,6.68,175.11,169.93,39.73,49.25,99.99,82.4
314,31.0,8.29,33.11,6.7,175.39,169.99,39.73,49.35,100.23,82.41
315,32.42,7.35,33.1,6.64,175.6,169.71,39.48,49.28,100.27,82.46
316,34.23,6.47,33.28,6.63,175.46,169.47,38.98,48.77,100.18,82.5
317,35.94,6.64,34.12,6.92,175.39,169.27,37.67,46.63,99.86,82.76
318,36.53,9.35,35.51,7.16,175.51,168.79,35.82,42.96,99.59,83.16
319,40.71,13.53,37.4,7.37,175.61,168.86,32.56,38.9,99.41,83.44
320,56.91,15.77,38.59,7.78,175.56,169.53,28.53,35.0,99.26,83.54
321,80.15,21.79,39.21,8.12,175.7,169.95,25.93,32.38,99.17,83.67
322,102.22,25.15,39.35,8.28,175.71,171.13,25.07,31.71,99.06,83.74
